sku,name,category,price,rating,inventory,sales_volume
fa680bff04be,Product fa680bff,bed_table_bath,76.11,4.0,100,1
f521813909e3,Product f5218139,furniture_decoracao,101.0,3.8,100,4
51751d81ddd0,Product 51751d81,pet_shop,72.86,4.0,100,1
dcd0ac7b3f62,Product dcd0ac7b,domestic_utilities,10.0,5.0,100,1
e2765be8c962,Product e2765be8,bed_table_bath,51.9,5.0,100,1
62fd674a590e,Product 62fd674a,garden_tools,120.0,3.0,100,1
bf2f8efdd119,Product bf2f8efd,bed_table_bath,34.9,3.0,100,1
b3da02c4cb91,Product b3da02c4,sport_leisure,28.89,5.0,100,2
349ce46a0e2e,Product 349ce46a,construction_tools_lighting,169.99,4.4,100,5
5d9da5147623,Product 5d9da514,beauty_health,548.0,5.0,100,1
629e019a6f29,Product 629e019a,automotive,107.9,5.0,100,5
d78c524a16fe,Product d78c524a,beauty_health,95.0,1.0,100,1
da126b80758e,Product da126b80,beauty_health,64.9,5.0,100,1
abef8cc12c64,Product abef8cc1,domestic_utilities,18.55,5.0,100,1
7bcf2266b78c,Product 7bcf2266,perfumery,46.9,5.0,100,1
3429d7e4892a,Product 3429d7e4,beauty_health,370.47,5.0,100,1
e24cb3467417,Product e24cb346,bed_table_bath,34.9,5.0,100,1
208c1210f363,Product 208c1210,pet_shop,119.99,5.0,100,1
9e5f752e9e19,Product 9e5f752e,furniture_decoracao,59.9,5.0,100,3
5b5485de9783,Product 5b5485de,watches_gifts,145.9,5.0,100,1
57e1815b0505,Product 57e1815b,beauty_health,149.65,4.5,100,2
74166bb28ab5,Product 74166bb2,beauty_health,49.99,5.0,100,1
616042729c11,Product 61604272,sport_leisure,64.9,4.0,100,1
7666acd3cb60,Product 7666acd3,sport_leisure,204.0,5.0,100,1
34476af6d3d7,Product 34476af6,bags_accessories,59.9,5.0,100,1
99993da1a1a6,Product 99993da1,automotive,58.9,4.0,100,1
46ed0917b696,Product 46ed0917,bed_table_bath,57.99,4.0,100,1
81de659bfde3,Product 81de659b,furniture_decoracao,230.0,4.5,100,2
972f43585f30,Product 972f4358,informatica_acessorios,6.5,1.0,100,1
89321f94e35f,Product 89321f94,food,33.97,3.9,100,7
c28d0e4df4c6,Product c28d0e4d,construction_tools_construction,149.99,5.0,100,1
58d412a7724e,Product 58d412a7,fashion_bags_e_acessorios,29.9,4.7,100,3
6f5795735ab2,Product 6f579573,domestic_utilities,129.9,4.0,100,1
6845c32e0103,Product 6845c32e,cool_stuff,120.4,5.0,100,1
15bef25125df,Product 15bef251,beauty_health,155.0,5.0,100,1
813abede22d2,Product 813abede,electronics,29.9,2.5,100,2
774ea72f37a7,Product 774ea72f,construction_tools_garden,144.9,5.0,100,2
e1c6e7982227,Product e1c6e798,furniture_decoracao,48.0,4.2,100,5
06bf70b6e1d6,Product 06bf70b6,toys,79.9,5.0,100,1
6e77b89d36e5,Product 6e77b89d,telephony,37.99,5.0,100,1
260007563bc9,Product 26000756,fashion_bags_e_acessorios,49.9,5.0,100,1
abc3432ff825,Product abc3432f,telephony,39.21,5.0,100,4
a319b66ab6ca,Product a319b66a,construction_tools_construction,2300.0,5.0,100,2
cdd914e78124,Product cdd914e7,technical_books,93.99,5.0,100,1
5b8a5a941721,Product 5b8a5a94,informatica_acessorios,74.9,1.0,100,1
c74a37316ea4,Product c74a3731,watches_gifts,178.0,5.0,100,1
88e87ec91352,Product 88e87ec9,domestic_utilities,191.0,5.0,100,1
d1a7965ac8d6,Product d1a7965a,informatica_acessorios,69.9,4.0,100,1
e6c6f1449d62,Product e6c6f144,domestic_utilities,44.4,5.0,100,1
bfa3d6cdc62f,Product bfa3d6cd,bed_table_bath,199.99,5.0,100,1
e68953b4a25c,Product e68953b4,watches_gifts,619.99,1.0,100,1
0eae0d3fd2fe,Product 0eae0d3f,beauty_health,54.0,5.0,100,1
4c4ac406dc3f,Product 4c4ac406,bed_table_bath,27.5,5.0,100,1
217967bea3b9,Product 217967be,electronics,22.0,4.5,100,2
06a63a471d8a,Product 06a63a47,perfumery,89.9,5.0,100,1
4472f44fc5c0,Product 4472f44f,toys,69.99,5.0,100,1
898db7c790b1,Product 898db7c7,sport_leisure,109.0,5.0,100,1
0bdd9a52d192,Product 0bdd9a52,watches_gifts,54.67,4.3,100,3
11932ee7ef31,Product 11932ee7,pet_shop,92.0,5.0,100,1
c50ca07e9e4d,Product c50ca07e,beauty_health,19.49,4.8,100,5
aa48e6651ff3,Product aa48e665,garden_tools,85.0,5.0,100,1
c7208c176705,Product c7208c17,domestic_utilities,49.49,1.0,100,1
826990bc0af2,Product 826990bc,bed_table_bath,139.99,3.3,100,3
dec0886d6479,Product dec0886d,bags_accessories,158.26,1.0,100,1
863c150f7756,Product 863c150f,beauty_health,109.22,5.0,100,1
b1c565d4fde9,Product b1c565d4,domestic_utilities,17.5,5.0,100,1
fa642cf83fd3,Product fa642cf8,beauty_health,39.99,4.0,100,1
6463e442310f,Product 6463e442,beauty_health,110.32,5.0,100,1
b584631619ac,Product b5846316,watches_gifts,106.0,5.0,100,1
78d0688c7b88,Product 78d0688c,automotive,289.99,5.0,100,1
67217c43d81d,Product 67217c43,construction_tools_security,65.0,5.0,100,1
e99d69efe684,Product e99d69ef,stationery shop,89.9,5.0,100,1
0a795de8287e,Product 0a795de8,perfumery,110.0,1.0,100,2
fd92a7f41be9,Product fd92a7f4,bags_accessories,175.0,5.0,100,1
1df2d3dd3744,Product 1df2d3dd,domestic_utilities,32.9,5.0,100,1
cea23cad4e8c,Product cea23cad,automotive,78.0,4.0,100,1
394b16cd32e9,Product 394b16cd,electronics,21.9,3.0,100,1
59f6da6e6ee8,Product 59f6da6e,beauty_health,45.0,4.0,100,1
2ba5ea512302,Product 2ba5ea51,you drink,69.0,5.0,100,1
ce99c3515272,Product ce99c351,watches_gifts,2150.0,4.0,100,1
92503fc18ca1,Product 92503fc1,stationery shop,29.9,3.0,100,1
b770fdfeb359,Product b770fdfe,automotive,22.0,5.0,100,1
026f43af35e7,Product 026f43af,agro_industria_e_commerce,179.9,4.0,100,2
5454dc9ccaeb,Product 5454dc9c,construction_tools_construction,98.6,5.0,100,1
f889fb87b505,Product f889fb87,beauty_health,110.32,4.7,100,3
4e191b1e429b,Product 4e191b1e,casa_conforto,149.99,4.0,100,1
e2bb00220a16,Product e2bb0022,watches_gifts,56.0,5.0,100,2
a1d9c007667f,Product a1d9c007,beauty_health,20.0,5.0,100,1
367871ca2236,Product 367871ca,automotive,109.79,5.0,100,1
77a76108c16a,Product 77a76108,informatica_acessorios,139.9,5.0,100,1
d6637bdb2f31,Product d6637bdb,beauty_health,320.0,5.0,100,1
6e49a0cef77b,Product 6e49a0ce,sport_leisure,52.51,5.0,100,2
e5841e5f87a2,Product e5841e5f,watches_gifts,513.9,5.0,100,1
ba1658101418,Product ba165810,furniture_decoracao,299.0,1.0,100,1
08a7edee09bd,Product 08a7edee,beauty_health,179.0,5.0,100,1
205204e979a4,Product 205204e9,domestic_utilities,25.9,2.0,100,2
6c3f9c870ff6,Product 6c3f9c87,bags_accessories,158.26,5.0,100,1
f0bb82bede57,Product f0bb82be,construction_tools_lighting,59.99,1.0,100,2
3b4224208525,Product 3b422420,bed_table_bath,65.52,1.5,100,2
7c1e2b3fa023,Product 7c1e2b3f,stationery shop,110.0,5.0,100,6
b86d1f2c052b,Product b86d1f2c,garden_tools,192.0,3.0,100,1
98a20ac6ef39,Product 98a20ac6,household appliances,57.4,5.0,100,1
53db18171eee,Product 53db1817,informatica_acessorios,196.0,3.0,100,1
7612afaa8218,Product 7612afaa,sport_leisure,427.9,5.0,100,1
a5db7a80a8d9,Product a5db7a80,stationery shop,16.9,5.0,100,2
773089b6d819,Product 773089b6,domestic_utilities,30.0,5.0,100,1
96ff741d2c78,Product 96ff741d,watches_gifts,49.0,5.0,100,1
a3010804ffeb,Product a3010804,domestic_utilities,32.0,5.0,100,1
c8e167a12892,Product c8e167a1,musical_instruments,367.0,5.0,100,1
2c8e38b2b220,Product 2c8e38b2,construction_tools_tools,42.9,3.0,100,1
0cbca89e0ecf,Product 0cbca89e,furniture_decoracao,319.9,4.0,100,1
990d135e28e0,Product 990d135e,you drink,88.83,3.7,100,3
44c3393093cc,Product 44c33930,telephony,18.99,5.0,100,1
d0ce66fd946b,Product d0ce66fd,sport_leisure,25.5,4.0,100,1
cde80dbf58c3,Product cde80dbf,beauty_health,100.0,5.0,100,1
f82bac7fa185,Product f82bac7f,construction_tools_construction,9.99,5.0,100,1
48116a826b3a,Product 48116a82,household appliances,30.0,5.0,100,2
c1116dd3986b,Product c1116dd3,watches_gifts,119.0,4.0,100,1
1aaeaa2c5da7,Product 1aaeaa2c,domestic_utilities,33.9,5.0,100,2
173255396ec9,Product 17325539,industry_commerce_e_business,120.0,4.0,100,1
a4756663d007,Product a4756663,portateis_kitchen_e_food_preparators,83.9,5.0,100,1
5fe23e6307c2,Product 5fe23e63,portable appliances,109.9,5.0,100,1
10583f0f2431,Product 10583f0f,beauty_health,159.9,4.0,100,1
d322eb25f029,Product d322eb25,watches_gifts,216.0,5.0,100,1
e06f99e79036,Product e06f99e7,watches_gifts,59.0,4.3,100,3
08834f7365a6,Product 08834f73,domestic_utilities,139.0,5.0,100,1
91b08d34d0ba,Product 91b08d34,telephony,12.99,5.0,100,1
b30d7b0adcdc,Product b30d7b0a,household appliances,172.39,5.0,100,1
918bc9631b98,Product 918bc963,domestic_utilities,126.8,5.0,100,1
8e93bf2cbba0,Product 8e93bf2c,furniture_decoracao,44.99,3.0,100,1
f1b5bab90911,Product f1b5bab9,sport_leisure,139.9,5.0,100,1
a01801e4d348,Product a01801e4,household appliances,92.9,4.0,100,2
c6e3c9a59b66,Product c6e3c9a5,sport_leisure,129.0,5.0,100,1
1a96bfd3ef92,Product 1a96bfd3,construction_tools_construction,22.9,5.0,100,3
4275f85d0173,Product 4275f85d,you drink,89.06,1.0,100,1
cce679660c66,Product cce67966,bed_table_bath,17.9,5.0,100,1
90aaf7f99347,Product 90aaf7f9,informatica_acessorios,193.44,3.8,100,9
93492b51618a,Product 93492b51,furniture_office,124.9,2.0,100,1
c0f22b22473b,Product c0f22b22,furniture_decoracao,59.0,5.0,100,1
ac374e17faa1,Product ac374e17,bed_table_bath,39.0,5.0,100,1
288dbc065917,Product 288dbc06,furniture_decoracao,132.8,5.0,100,2
2e91e5644d8d,Product 2e91e564,beauty_health,188.0,5.0,100,1
59da91089717,Product 59da9108,sport_leisure,149.9,5.0,100,1
d2590e760a21,Product d2590e76,bed_table_bath,49.9,4.0,100,1
122cdd27eca7,Product 122cdd27,sport_leisure,16.89,5.0,100,2
94cff684a6f1,Product 94cff684,construction_tools_construction,79.5,5.0,100,2
8cfcfc09db52,Product 8cfcfc09,sport_leisure,38.0,5.0,100,1
c7a94c6dde9d,Product c7a94c6d,sport_leisure,85.9,5.0,100,1
1157473164d0,Product 11574731,fashion_bags_e_acessorios,89.99,5.0,100,1
d58020f0dc3b,Product d58020f0,telephony,29.99,5.0,100,1
1158f353b550,Product 1158f353,informatica_acessorios,169.9,5.0,100,1
ead72457c58d,Product ead72457,sport_leisure,139.9,3.5,100,2
bffdb7d6bdb9,Product bffdb7d6,pet_shop,238.99,5.0,100,1
b7fb317b0602,Product b7fb317b,household appliances,21.0,4.0,100,1
c96dae58447b,Product c96dae58,bed_table_bath,74.8,5.0,100,1
c53feca3e876,Product c53feca3,pet_shop,1107.0,5.0,100,1
fdb86e192fdd,Product fdb86e19,beauty_health,359.0,5.0,100,1
69c2cca01458,Product 69c2cca0,household appliances,129.0,1.0,100,1
7045eb759d50,Product 7045eb75,construction_tools_construction,159.99,4.0,100,1
5d7c23067ed3,Product 5d7c2306,fashion_bags_e_acessorios,59.0,4.5,100,2
d6e7ac236e58,Product d6e7ac23,garden_tools,135.98,5.0,100,1
8b45810da2ef,Product 8b45810d,bed_table_bath,49.99,4.5,100,2
69e8f7491664,Product 69e8f749,garden_tools,817.0,4.0,100,1
d839020632ed,Product d8390206,fashion_bags_e_acessorios,29.99,5.0,100,1
28e164676365,Product 28e16467,sport_leisure,111.99,3.0,100,2
20eab4e586b9,Product 20eab4e5,domestic_utilities,79.9,5.0,100,1
0c71252f3744,Product 0c71252f,pet_shop,107.99,5.0,100,4
7c1ed5098b2f,Product 7c1ed509,automotive,699.42,1.0,100,1
d5e17af4e0c9,Product d5e17af4,construction_tools_security,109.0,5.0,100,2
4ac095ce30a6,Product 4ac095ce,household appliances,177.32,5.0,100,1
573988dcf1e8,Product 573988dc,domestic_utilities,245.4,5.0,100,1
2d6dfe6841db,Product 2d6dfe68,stationery shop,110.0,4.0,100,1
186c635691c9,Product 186c6356,informatica_acessorios,54.9,5.0,100,1
08bcc2d85da3,Product 08bcc2d8,technical_books,19.9,5.0,100,1
24c0de23191c,Product 24c0de23,bed_table_bath,49.9,4.0,100,1
a3e3f836e0fc,Product a3e3f836,beauty_health,49.9,5.0,100,1
72f7a39ebe43,Product 72f7a39e,beauty_health,51.5,1.0,100,1
1bfb290d7273,Product 1bfb290d,furniture_office,69.99,3.4,100,5
17ad136b7421,Product 17ad136b,watches_gifts,55.0,5.0,100,2
7c37e152261f,Product 7c37e152,house_construction,15.0,1.0,100,1
49650e49c3af,Product 49650e49,furniture_decoracao,45.0,1.0,100,1
78f29023586e,Product 78f29023,construction_tools_construction,129.32,4.8,100,4
67b6c7a48b3f,Product 67b6c7a4,telephony,79.99,4.0,100,1
d315708215f3,Product d3157082,stationery shop,59.9,4.0,100,1
98224bfc1eaa,Product 98224bfc,automotive,5.0,5.0,100,6
1010bcae3110,Product 1010bcae,beauty_health,110.32,3.0,100,1
5b216c071bd1,Product 5b216c07,perfumery,24.8,5.0,100,1
d0349534ab9b,Product d0349534,informatica_acessorios,67.0,5.0,100,1
28aebfb5b6fe,Product 28aebfb5,domestic_utilities,35.9,5.0,100,1
6a31191d5ac5,Product 6a31191d,domestic_utilities,118.13,5.0,100,1
b5641c74eea1,Product b5641c74,automotive,59.9,5.0,100,1
3c0c25556095,Product 3c0c2555,pet_shop,249.0,1.0,100,1
0bf49628a563,Product 0bf49628,stationery shop,219.9,5.0,100,1
bace90a7338e,Product bace90a7,bed_table_bath,89.0,5.0,100,1
eeb185c268c3,Product eeb185c2,automotive,56.54,5.0,100,1
78304982b107,Product 78304982,bed_table_bath,134.9,5.0,100,1
c323aa503973,Product c323aa50,pet_shop,387.0,5.0,100,1
7b2a6e3216a4,Product 7b2a6e32,portateis_casa_forno_e_cafe,200.0,4.0,100,1
5daa4a09c9af,Product 5daa4a09,perfumery,100.0,5.0,100,1
63955fd9443d,Product 63955fd9,bed_table_bath,134.0,3.0,100,2
c55ee2882c53,Product c55ee288,bed_table_bath,65.15,5.0,100,1
d017a2151d54,Product d017a215,fashion_bags_e_acessorios,49.0,3.7,100,11
5d6bea33648f,Product 5d6bea33,furniture_decoracao,152.45,4.0,100,4
753e430b6eed,Product 753e430b,sport_leisure,112.49,5.0,100,5
a71f57831a39,Product a71f5783,beauty_health,84.3,5.0,100,1
1f839ba5b570,Product 1f839ba5,telephony,11.49,4.0,100,1
437c05a395e9,Product 437c05a3,beauty_health,50.58,4.8,100,9
3ff3656bf4f8,Product 3ff3656b,furniture_decoracao,67.5,4.0,100,1
9b0355200f6d,Product 9b035520,sport_leisure,102.9,5.0,100,1
223d59a37896,Product 223d59a3,casa_conforto,199.0,5.0,100,1
5e0df63caabf,Product 5e0df63c,furniture_decoracao,83.81,5.0,100,1
1522589c64ef,Product 1522589c,christmas_articles,35.0,4.7,100,3
45417041ae27,Product 45417041,bed_table_bath,46.0,5.0,100,1
aea040f28a22,Product aea040f2,beauty_health,29.99,5.0,100,1
38ec77783936,Product 38ec7778,automotive,250.0,5.0,100,1
fafb498dd2f3,Product fafb498d,beauty_health,89.99,1.0,100,1
b7ff94c9416e,Product b7ff94c9,beauty_health,38.9,5.0,100,1
9ff8568dfb90,Product 9ff8568d,electronics,99.9,5.0,100,1
da419eaf25aa,Product da419eaf,informatica_acessorios,74.8,5.0,100,1
fd9becacfcf0,Product fd9becac,toys,25.99,3.0,100,1
efa490145b5c,Product efa49014,informatica_acessorios,47.55,4.7,100,3
e2372fa4eec7,Product e2372fa4,beauty_health,189.0,5.0,100,1
8ec7eb9f181b,Product 8ec7eb9f,beauty_health,64.99,5.0,100,1
f78b9bb56844,Product f78b9bb5,sport_leisure,99.9,3.0,100,1
fdd06e4d9669,Product fdd06e4d,beauty_health,239.9,4.0,100,1
0e9ccf7f1a20,Product 0e9ccf7f,automotive,69.99,4.0,100,1
683647534fe7,Product 68364753,bed_table_bath,55.0,3.0,100,2
817e1c2d2241,Product 817e1c2d,furniture_decoracao,159.0,4.0,100,1
43ff57afb341,Product 43ff57af,musical_instruments,895.0,3.0,100,1
17e18b0c88a8,Product 17e18b0c,automotive,20.0,2.0,100,1
778f8850980a,Product 778f8850,musical_instruments,169.9,5.0,100,1
a1eae0ed718c,Product a1eae0ed,construction_tools_lighting,320.0,3.0,100,1
ee14580a079d,Product ee14580a,perfumery,98.0,5.0,100,1
f6453858964d,Product f6453858,automotive,429.9,5.0,100,1
a300dd822c0e,Product a300dd82,informatica_acessorios,71.4,5.0,100,1
9d967d813d8b,Product 9d967d81,domestic_utilities,52.09,5.0,100,1
157b4fa7c877,Product 157b4fa7,domestic_utilities,35.0,5.0,100,1
7808e6dbab3a,Product 7808e6db,sport_leisure,70.9,5.0,100,1
ef61eac41af4,Product ef61eac4,toys,39.9,5.0,100,1
a42d9c825894,Product a42d9c82,sport_leisure,69.9,5.0,100,1
5910243c1624,Product 5910243c,air conditioning,229.0,2.0,100,1
2832d1160e92,Product 2832d116,telephony,49.9,5.0,100,1
9a469eaf45df,Product 9a469eaf,bed_table_bath,42.9,1.0,100,1
4a613da68746,Product 4a613da6,domestic_utilities,49.89,3.0,100,2
c9701c7e21b5,Product c9701c7e,sport_leisure,34.49,5.0,100,1
96d00b778592,Product 96d00b77,stationery shop,20.49,5.0,100,1
0a5a41c678bc,Product 0a5a41c6,you drink,48.9,5.0,100,3
4b6c0fa189ae,Product 4b6c0fa1,sport_leisure,65.0,3.0,100,1
466461869007,Product 46646186,domestic_utilities,198.0,3.0,100,1
826a5fa766c1,Product 826a5fa7,sport_leisure,149.99,5.0,100,1
67d4137622a3,Product 67d41376,consoles_games,12.99,3.0,100,1
5360ece40f89,Product 5360ece4,bed_table_bath,39.0,5.0,100,2
5a70be99a3cf,Product 5a70be99,automotive,54.9,4.0,100,1
707ad2b2f447,Product 707ad2b2,beauty_health,48.0,3.0,100,1
cdfdfcc9f178,Product cdfdfcc9,furniture_cozinha_area_de_servico_jantar_e_jardim,149.0,3.0,100,1
cd360a9f341f,Product cd360a9f,construction_tools_construction,24.33,4.2,100,5
1531b09bff3f,Product 1531b09b,electronics,64.5,5.0,100,1
9db0afe3dcd2,Product 9db0afe3,domestic_utilities,142.42,5.0,100,1
241dbc3b6d7c,Product 241dbc3b,furniture_decoracao,40.0,5.0,100,1
bdf87352f874,Product bdf87352,cool_stuff,149.0,5.0,100,1
e63ee3118388,Product e63ee311,watches_gifts,259.0,5.0,100,1
faaa13c4eb6b,Product faaa13c4,furniture_decoracao,310.0,5.0,100,1
41db6d8062fc,Product 41db6d80,telephony,13.47,5.0,100,2
1078e04ece7f,Product 1078e04e,domestic_utilities,24.9,5.0,100,2
416753943bbd,Product 41675394,construction_tools_construction,29.9,5.0,100,2
2afc707b6184,Product 2afc707b,beauty_health,88.0,3.0,100,1
b15323f89b45,Product b15323f8,beauty_health,648.0,5.0,100,1
008cff0e5792,Product 008cff0e,sport_leisure,134.99,5.0,100,2
1555b29b2775,Product 1555b29b,domestic_utilities,57.0,5.0,100,1
301cfe3b10ca,Product 301cfe3b,bed_table_bath,75.0,4.0,100,1
fc5dd987f12a,Product fc5dd987,general,28.45,1.0,100,1
2b97fe4500ce,Product 2b97fe45,garden_tools,89.9,5.0,100,1
40c15dd86886,Product 40c15dd8,informatica_acessorios,200.0,5.0,100,1
3489d3fae282,Product 3489d3fa,perfumery,29.79,5.0,100,1
3a7d90845985,Product 3a7d9084,drinks,36.49,5.0,100,2
425db55cb3b0,Product 425db55c,stationery shop,49.9,5.0,100,3
72461dcd49c8,Product 72461dcd,sport_leisure,149.9,5.0,100,1
4d07b8f45de0,Product 4d07b8f4,beauty_health,48.99,5.0,100,1
e06506f28ceb,Product e06506f2,domestic_utilities,59.9,5.0,100,1
19652da3a9b3,Product 19652da3,domestic_utilities,134.0,5.0,100,1
0193fc18d9a6,Product 0193fc18,you drink,119.9,5.0,100,1
a5ae8400fc9f,Product a5ae8400,pet_shop,105.0,4.5,100,2
4ce9ab528124,Product 4ce9ab52,informatica_acessorios,89.9,3.0,100,2
a84d0660dbff,Product a84d0660,watches_gifts,39.0,5.0,100,1
e320966c24d4,Product e320966c,general_interest_books,30.0,5.0,100,1
f32ccb00285b,Product f32ccb00,domestic_utilities,490.0,5.0,100,2
72b1dd0754a7,Product 72b1dd07,perfumery,228.0,5.0,100,1
f517e42dd0e3,Product f517e42d,bed_table_bath,159.9,1.0,100,2
3cc7ec95300b,Product 3cc7ec95,diapers_hygiene,46.0,4.0,100,1
20531b0644a0,Product 20531b06,domestic_utilities,138.0,5.0,100,1
cdb2152dbfd2,Product cdb2152d,cinema_photo,217.99,5.0,100,1
310806337e8a,Product 31080633,you drink,1999.0,5.0,100,1
5c6a3e484e7a,Product 5c6a3e48,beauty_health,89.9,5.0,100,3
d104587c550f,Product d104587c,domestic_utilities,189.0,5.0,100,2
0152f69b6cf9,Product 0152f69b,bed_table_bath,17.9,4.8,100,4
f8763c8e0ef8,Product f8763c8e,bed_table_bath,399.0,5.0,100,3
e966b10d5690,Product e966b10d,pet_shop,100.0,5.0,100,2
931bb2a750c4,Product 931bb2a7,watches_gifts,167.0,5.0,100,1
fcaab5d7f656,Product fcaab5d7,stationery shop,109.0,3.8,100,4
90df8aac53ea,Product 90df8aac,beauty_health,59.5,4.0,100,1
c3e39e3603cf,Product c3e39e36,furniture_room,495.0,5.0,100,1
03ff4bf1cbb9,Product 03ff4bf1,house_construction,20.9,5.0,100,1
dc6d974a3b29,Product dc6d974a,food,143.88,5.0,100,1
cac9e5692471,Product cac9e569,you drink,97.05,5.0,100,1
3e6de3159fd5,Product 3e6de315,household appliances,88.9,4.5,100,2
d2d1caac0d37,Product d2d1caac,fashion_bags_e_acessorios,11.9,5.0,100,1
a641c89dc8c1,Product a641c89d,fashion_bags_e_acessorios,29.9,1.0,100,1
b7d4874bd1f4,Product b7d4874b,bed_table_bath,26.9,5.0,100,1
9749139e0992,Product 9749139e,beauty_health,59.7,5.0,100,1
88f608e85fd3,Product 88f608e8,electronics,189.9,5.0,100,1
39b146e69c32,Product 39b146e6,construction_tools_construction,99.9,5.0,100,2
4e2fa5131fc9,Product 4e2fa513,pet_shop,195.0,3.5,100,2
b8fefc9c1f95,Product b8fefc9c,bed_table_bath,79.9,4.0,100,1
c8e7c2ef329f,Product c8e7c2ef,domestic_utilities,39.9,1.0,100,1
664a3e65f7a9,Product 664a3e65,musica,16.1,3.0,100,1
9f6621f95877,Product 9f6621f9,automotive,39.9,5.0,100,1
9a89064fd209,Product 9a89064f,bed_table_bath,139.9,5.0,100,1
84f5c4f480ad,Product 84f5c4f4,food_drinks,44.06,4.5,100,2
703d742887bb,Product 703d7428,bed_table_bath,56.1,4.1,100,8
67b0220f6933,Product 67b0220f,sport_leisure,29.9,1.0,100,1
ac8af924237e,Product ac8af924,perfumery,682.98,4.5,100,2
ba5fb4ab9cd7,Product ba5fb4ab,telephony,24.99,3.0,100,1
e9c1abcc7126,Product e9c1abcc,beauty_health,349.0,5.0,100,2
89e4362d74af,Product 89e4362d,fashion_bags_e_acessorios,96.8,4.8,100,4
5ba3ea3659a2,Product 5ba3ea36,technical_books,44.99,5.0,100,1
98a4301b1aac,Product 98a4301b,bed_table_bath,53.0,4.3,100,3
62b40d45d531,Product 62b40d45,furniture_decoracao,18.9,5.0,100,1
be9f0f3907f8,Product be9f0f39,sport_leisure,39.0,4.0,100,1
bb1713a6219e,Product bb1713a6,automotive,30.0,4.0,100,1
c4ee4437696f,Product c4ee4437,domestic_utilities,26.4,5.0,100,1
ca1a0f9d5386,Product ca1a0f9d,electronics,149.99,5.0,100,1
b437cddf092e,Product b437cddf,domestic_utilities,110.0,5.0,100,1
66740f6bc8c6,Product 66740f6b,sport_leisure,129.0,4.0,100,2
62abef05dddb,Product 62abef05,stationery shop,13.59,5.0,100,1
3ead2a8b3b92,Product 3ead2a8b,food_drinks,26.0,5.0,100,1
5605cd5e9d77,Product 5605cd5e,perfumery,62.7,5.0,100,1
42ca857208d0,Product 42ca8572,pet_shop,119.99,5.0,100,1
10dae91e0aba,Product 10dae91e,you drink,25.99,5.0,100,1
a6e03fb6e5da,Product a6e03fb6,bed_table_bath,99.9,5.0,100,1
f61f6e53f9c6,Product f61f6e53,furniture_decoracao,299.0,1.0,100,1
45f0310974e6,Product 45f03109,furniture_decoracao,119.0,4.5,100,2
cde1ba363d49,Product cde1ba36,telephony,159.9,5.0,100,1
14faa5803314,Product 14faa580,sport_leisure,109.0,5.0,100,1
3e0569568b8f,Product 3e056956,automotive,155.7,3.0,100,1
186b6a12d98f,Product 186b6a12,construction_tools_construction,74.8,5.0,100,2
8db99620b0b2,Product 8db99620,technical_books,17.45,5.0,100,1
88bffa97ba65,Product 88bffa97,informatica_acessorios,19.9,5.0,100,1
953439fbf909,Product 953439fb,domestic_utilities,169.9,2.0,100,1
c0704b7b41d2,Product c0704b7b,beauty_health,37.0,5.0,100,2
a7d2c99f1d0e,Product a7d2c99f,domestic_utilities,19.9,5.0,100,2
37055d9442bf,Product 37055d94,market_place,134.89,5.0,100,1
020a80cb704b,Product 020a80cb,automotive,49.9,3.2,100,9
177d3d5bb9d4,Product 177d3d5b,stationery shop,119.0,5.0,100,2
e332952ba198,Product e332952b,automotive,38.99,3.0,100,1
1bbf3c5abc34,Product 1bbf3c5a,beauty_health,199.0,5.0,100,3
a39cc58c1b59,Product a39cc58c,house_construction,151.96,3.8,100,5
7d5093030170,Product 7d509303,sport_leisure,59.9,4.0,100,1
6f017eebbb9e,Product 6f017eeb,pet_shop,5.99,4.0,100,1
dd9b00fa5df8,Product dd9b00fa,furniture_decoracao,410.0,5.0,100,1
f78c2e2b9562,Product f78c2e2b,beauty_health,69.9,1.0,100,1
7bf86b4bc4b6,Product 7bf86b4b,pet_shop,598.0,5.0,100,1
59536eeb13a5,Product 59536eeb,domestic_utilities,17.9,5.0,100,3
0a540d39a147,Product 0a540d39,automotive,180.0,4.0,100,1
05890763390a,Product 05890763,sport_leisure,219.0,5.0,100,1
0a4f9f421af6,Product 0a4f9f42,beauty_health,110.32,4.8,100,4
831305d3d8b3,Product 831305d3,sport_leisure,169.0,5.0,100,1
b35c84798401,Product b35c8479,you drink,129.0,5.0,100,2
b9311d581f5f,Product b9311d58,furniture_decoracao,38.9,1.0,100,2
31c47aaa5775,Product 31c47aaa,watches_gifts,39.0,5.0,100,1
419696d7d132,Product 419696d7,informatica_acessorios,56.99,4.0,100,1
1be077a2d74a,Product 1be077a2,toys,24.0,3.0,100,1
d6d34c537a75,Product d6d34c53,sport_leisure,72.0,3.0,100,1
3dd2a17168ec,Product 3dd2a171,informatica_acessorios,149.9,5.0,100,2
32d0ece9e71d,Product 32d0ece9,consoles_games,14.99,3.0,100,1
efafd20c0dfb,Product efafd20c,bed_table_bath,68.9,5.0,100,1
c181ddb9a040,Product c181ddb9,cool_stuff,95.4,2.5,100,2
6311e3c0a462,Product 6311e3c0,beauty_health,69.9,5.0,100,1
7f448bfa91ff,Product 7f448bfa,pet_shop,57.0,5.0,100,1
