sku,rating,review_text,date,verified_purchase
559602c54359,5,The cutlery is beautiful and arrived ahead of schedule.,2018-08-25,True
238eaac32ec7,2,"THE PRODUCT WAS NOT IN ACCORDANCE WITH THE ILLUSTRATIVE PHOTO.
I WAS DISAPPOINTED.",2018-08-23,True
19652da3a9b3,5,Excellent,2018-08-24,True
3ac52f93c229,5,"Despite the very expensive shipping, everything went well!",2018-08-29,True
9af675a3fdef,5,"Good product, fast delivery! I recommend",2018-08-14,True
ac8d637154b9,5,"This flashlight doesn't quite meet what we expected, it's a good flashlight...but it's not what I wanted...the store delivered on time and everything arrived in perfect condition....",2018-08-17,True
962a6951154f,5,"I purchased this pendant and when it arrived home I decided to buy another one to add to the composition on the dining table! I loved it, I was just upset that I had to pay shipping twice!",2018-08-31,True
8c19dcc6a7f4,5,"I loved the kit, it arrived 8 days after I ordered it. Very good, there was nothing missing and it arrived without any defects 👐",2018-08-31,True
43216537780c,5,I recommend!,2018-08-22,True
705895ae466f,5,I recommend! everything as expected and on time!,2018-08-22,True
b1035b3d307f,3,I've purchased other times and received good service.,2018-08-30,True
70aa499facb0,1,"The resistance should be 110 and 220.
Two 110s came.
That was the reason for my disappointment.
And how to fix it?",2018-08-16,True
addc4d1f7d82,4,I loved Surpe I recommend.,2018-08-15,True
37ba623c5ab3,1,I've been at home for 3 days without going out waiting for the product and still no delivery,2018-08-16,True
54f45413afc0,1,"I ordered two progressive kits and only one was delivered to me. 
What do I do now to get the missing product?",2018-08-31,True
54f45413afc0,1,"I ordered two progressive kits and only one was delivered to me. 
What do I do now to get the missing product?",2018-08-31,True
b192be433004,5,nothing to increase,2018-08-24,True
8f3e65950fbb,1,"I just received the product, however when I opened the box, the product was cracked and the contents were all scattered, the product is chemical fertilizer, with the packaging burst it will be difficult not to get stuck!!",2018-08-22,True
813a30050677,1,"The product had a problem with the power cord, it turned on and off several times during use, we weren't even able to test it, in fact, we chose to return it, unfortunately!",2018-08-16,True
e383490cecec,5,I loved the product! Excellent quality.,2018-08-28,True
f7740e5b4337,3,"It was delivered within the established deadline, but this deadline is very long.",2018-08-25,True
eb7172d8a3c6,5,The product matches all the descriptions...my son loved it....,2018-08-16,True
44406b87e5ac,2,I bought a product and another was delivered,2018-08-31,True
44406b87e5ac,2,I bought a product and another was delivered,2018-08-31,True
078b7149a32b,5,I really liked the producer,2018-08-23,True
f5badee8a0e6,2,The item arrived defective.,2018-08-15,True
6bd4c564d1f9,5,Great product,2018-08-14,True
9c8d6227bbe6,5,5,2018-08-24,True
50f45d42cdfe,5,For the price it's worth it!,2018-08-22,True
8ea2105f9dac,4,"Unlike previous orders, the gift was delivered on time, despite the watch purchased - bulova marine star - being much smaller than shown on the internet. However, I am satisfied",2018-08-23,True
a60613d36f37,5,"I LOVED MY PRODUCT AS MUCH AS IN THE PHOTO, I WILL DEFINITELY MAKE MANY OTHER PURCHASES!!! VERY THANKFUL!!1",2018-08-25,True
61447f1b2017,5,"I LOVED MY PRODUCT AS MUCH AS IN THE PHOTO, I WILL DEFINITELY MAKE MANY OTHER PURCHASES!!! VERY THANKFUL!!1",2018-08-25,True
1a658f920c35,5,Excellent,2018-08-14,True
b50a88003f2d,5,Product delivered on time and everything as advertised,2018-08-15,True
88a3f73bd732,2,Bom,2018-08-24,True
b6d96e7683a8,5,Very good product,2018-08-31,True
64ad2771f3e2,5,"Great product and value for money, I recommend it, and regarding Lannister stores, the best shopping option!",2018-08-31,True
13050bbc5cf6,2,"I bought it in yellow, they delivered it in pink.",2018-08-23,True
2265e8aa066c,1,"Order arrived incomplete, I opened a ticket and they said it would be resolved within 48 hours, but it was already past the deadline.",2018-08-26,True
4275f85d0173,1,"Order arrived incomplete, I opened a ticket and they said it would be resolved within 48 hours, but it was already past the deadline.",2018-08-26,True
2265e8aa066c,1,"Order arrived incomplete, I opened a ticket and they said it would be resolved within 48 hours, but it was already past the deadline.",2018-08-26,True
2265e8aa066c,1,"Order arrived incomplete, I opened a ticket and they said it would be resolved within 48 hours, but it was already past the deadline.",2018-08-26,True
2265e8aa066c,1,"Order arrived incomplete, I opened a ticket and they said it would be resolved within 48 hours, but it was already past the deadline.",2018-08-26,True
98c2f7da9421,3,Extremely expensive shipping,2018-08-21,True
2ff995aead9c,1,My product arrived halfway I'm still waiting for the rest,2018-08-29,True
1c55a8be0613,1,My product arrived halfway I'm still waiting for the rest,2018-08-29,True
5a0c21ad6b82,1,The product has not yet been delivered.,2018-08-28,True
5c4a7b17b6fa,5,"I loved them, very beautiful and of good quality, thank you Lannister",2018-08-15,True
020a80cb704b,1,"I did not receive the product, I received an email informing me that the product was stolen.",2018-08-25,True
50bad34e680f,3,"THE PRODUCT RECEIVED COMPLIES WITH THE INSTRUCTIONS BUT IT DOESN'T FIT MY COOKER, I BELIEVE THE MANUFACTURER HAS NOT MADE THE CORRECT SPECIFICATIONS.",2018-08-30,True
1b7e8de63392,5,very fast delivery,2018-08-11,True
19c91ef95d50,5,Delivery on time. Product delivered according to order.,2018-08-29,True
468d0a8c1313,5,Excellent,2018-08-25,True
4178e16324fd,5,Product arrived well packaged and on time. Thanks everyone.,2018-08-29,True
e7cc48a9daff,1,I didn't like the delay and I wasn't even sure where the product was.,2018-08-17,True
b8fefc9c1f95,4,"The product was delivered ahead of schedule, it was ordered for a friend, who really liked it.",2018-08-28,True
c65f71634a9d,2,The product is good but requires a little patience to use it because of its small blades,2018-08-31,True
2f0ea37228e3,1,"I ordered two kits, only one came, plus I paid for both",2018-08-24,True
2f0ea37228e3,1,"I ordered two kits, only one came, plus I paid for both",2018-08-24,True
634256dbcd18,5,Excellent quality product.,2018-08-15,True
8b395ea13c2e,5,I loved! I am happy with the service provided and the product is great.,2018-08-29,True
d7a023eecac4,5,Very good,2018-08-14,True
fb310009e56c,3,Very good,2018-08-16,True
4c82c8d31845,1,"Product with damaged and dented box. Shipping costs more than the product. It needs to improve a lot. Worse, it wasn't the first time.😠",2018-08-15,True
91846781ef75,5,Very satisfied with the product and service.,2018-08-21,True
84fad6243909,3,"I recommend the store, because I've already made several purchases and never had any problems, not before, not during or after the purchase. As for the product, I still don't know... I have to use it first to know if it's worth it.",2018-08-28,True
cebff45f1d15,5,I received product,2018-08-18,True
ce341595864b,5,Excellent service!,2018-08-15,True
776c13784f92,5,recommend,2018-08-28,True
904a9e449fbf,5,"It met my expectations, excellent product at a great price.",2018-08-16,True
d7a023eecac4,5,I will continue buying,2018-08-22,True
20fb650ad161,5,"Arrived on time, great packaging.",2018-08-14,True
49f19939bc5c,3,"When purchasing, I was told that the product would be delivered by 08/10/2018 and so far it has not been delivered...",2018-08-12,True
1954739d8462,4,"The invoice was missing, which did not arrive with the product, and is not in the email, which states 
 which has already been issued, and I haven't received it at all, I'm still waiting...",2018-08-18,True
0bbb557651f0,1,"The product is delayed in delivery.
So far I have not received any response to my call, which is still open!",2018-08-26,True
b7f66bbeb513,5,I recommend! Delivery ahead of schedule. I bought it to protect my sofa because I have a dog. It met my expectations. Very good!,2018-08-22,True
4e80e5fbd1f7,5,"Super light, but in the photos it appears to be a little bigger. Small and beautiful!",2018-08-16,True
b92a7304ebad,5,"Good product, quality, arrived on time, in perfect order, I recommend it to everyone",2018-08-29,True
8e910a5a78e3,4,BOM,2018-08-15,True
62fd674a590e,3,"I WAS INFORMED THAT I WOULD RECEIVE THE MATERIAL AT HOME AND NOT BY MAIL, WHEN I MADE THE PURCHASE, IN ADDITION, THE AGENCY IS CLOSE TO MY RESIDENCE, SO IT WOULDN'T COST TO HAVE IT DELIVERED TO MY RESIDENCE.",2018-08-17,True
fc17dfdde3d4,3,I had to go get it at the post office.,2018-08-24,True
6f1b3488c531,4,"Good product I liked it 
And congratulations to the store that delivered before the deadline 
I recommend",2018-08-28,True
e7cc48a9daff,1,I purchased the product on 6/8 and on 17/8 it had not yet been delivered.,2018-08-15,True
74550f9ab6c8,3,I would like to return the product but I can't do it I need help I don't want the product I want my money back,2018-08-28,True
d85c634ccca1,3,THE COMPANY DID NOT HAVE THE PRODUCT I PURCHASED AND SENT ANOTHER ONE WITHOUT EVEN CONTACTING ME TO SEE IF I WANTED IT! I RECEIVED THE PRODUCT AND HAD TO RETURN IT FOR AN EXCHANGE.,2018-08-21,True
e966b10d5690,5,Very satisfied...product arrived ahead of schedule!,2018-08-11,True
e966b10d5690,5,Very satisfied...product arrived ahead of schedule!,2018-08-11,True
d839020632ed,5,"I love shopping at Lannister, I just need a credit card, but",2018-08-23,True
8156560a597c,5,"Very good product, perfect, fast delivery, ahead of schedule.
Very attentive service.
I recommend.",2018-08-29,True
a3cd9517ebf5,4,"This product came correctly, but I bought a hood and I want to return it and I can't. I am not receiving assistance",2018-08-16,True
5f439ff2783a,5,Leaves hair shiny. The hair cream is wonderful,2018-08-17,True
fafa1432833b,5,I liked the product and it was as expected,2018-08-30,True
7c90d1f92845,1,I order a product using a code and a completely different one arrives.,2018-08-31,True
52f7bc73b7af,4,recommend,2018-08-21,True
52f7bc73b7af,4,recommend,2018-08-21,True
970174307548,5,Everything is correct with my purchase...,2018-08-28,True
5aa0d6ed4e6c,5,Excellent,2018-08-28,True
b0158470e564,5,.,2018-08-17,True
b73091f98b81,1,I didn't receive my product,2018-08-26,True
d48782d1a53a,3,"There was an attempt to deliver outside of business hours, there was no one else on site to receive it. The new deadline given is today and the product was not delivered until 13:00. My opinion may change.",2018-08-16,True
928e52a9ad53,5,"I have made several purchases with Lannister stores, and I have never had any problems, my products arrived up to 4 days before the stipulated delivery date.",2018-08-30,True
4b6c0fa189ae,3,I haven't tried the product yet so I can't review it.....,2018-08-12,True
19c91ef95d50,5,Trustworthy company.,2018-08-21,True
e7cc48a9daff,5,"The tablet arrived defective, what should I do????",2018-08-21,True
754ea8d75da6,5,"The product arrived promptly, ahead of schedule, well packaged and without damage.",2018-08-18,True
fe077ec80df6,4,"I haven't started using THE CARTRIDGES I bought from you yet, so I can't give my opinion on the products.",2018-08-15,True
46bbd7e6d1f6,2,I purchased on 08/19/18 with expected arrival on 08/24/18. To date (01/09/18) I have not received the product.,2018-08-26,True
50e1cbad89e4,5,great products,2018-08-18,True
e58a56ad705c,4,Very good product worth it,2018-08-11,True
d790fcd60d47,5,Quality product and fast delivery,2018-08-28,True
afeeea627114,5,Free shipping for customers purchases made in the same year.,2018-08-21,True
a1e903cd2d23,2,"I'm having problems, stop. activate it on the cell phone, I can't get it to work",2018-08-22,True
d99526b1e4fa,4,delivered on time,2018-08-15,True
405b91eb4d09,4,"But even with protection, the packaging was damaged!",2018-08-31,True
514261bb5646,5,I was satisfied! I recommend!,2018-08-17,True
41b821274ec5,5,"Very well served, product arrived super quickly. Thanks",2018-08-24,True
a39cc58c1b59,5,How beautiful my chandeliers are...I recommend them,2018-08-10,True
530a4d5b0359,4,a good product,2018-08-28,True
488d60f672d1,5,"YES, I RECOMMEND THE STORE BECAUSE IT FULFILLS WHAT IT PROMISES",2018-08-28,True
57e7f9befd08,5,Product arrived very quickly..Congratulations!!!!,2018-08-11,True
6e415cdc78fe,1,"The color I requested did not come, I marked blue and it came red, I am dissatisfied with the seller, I would like to know what solution you will give me",2018-08-29,True
9c6d5d4aaea6,5,"I only received one sheet set, the Adriana sheet set did not come with it",2018-08-30,True
11a10f5773a7,5,"I only received one sheet set, the Adriana sheet set did not come with it",2018-08-30,True
8370300e444c,3,"It took a long time for delivery, it was scheduled for the 30th, it arrived on the 24th, it seems to be before the deadline, but it took a while for the purchase date",2018-08-25,True
6bb18295cc01,5,"I received it in 3 days very quickly, everything was perfect, congratulations",2018-08-25,True
56a474f5d7d6,5,"Good, delivered on time",2018-08-29,True
4faca3ec2b35,1,I didn't receive the table just the pillow,2018-08-24,True
77c85114b829,1,I didn't receive the table just the pillow,2018-08-24,True
53db18171eee,3,"It came packaged without protection, as is usually done by cautious people.
It is common knowledge that Correios does not take much care, luckily, it does not appear to be harmed. get better!",2018-08-28,True
e792f2bb275b,4,It arrived well ahead of schedule.,2018-08-29,True
3ddc79cbdf7e,5,"Very good product, fast delivery, ahead of schedule, easy to purchase. Nothing to complain about. I recommend.",2018-08-25,True
31c47aaa5775,5,You are 1000,2018-08-25,True
24c9d3299633,5,I recommend purchasing from Lannister,2018-08-25,True
a4f6f1f22e3d,1,"Poor quality product!!!!
Does not fit into the “doormat” category, thin thickness, horrible material! TERRIBLE in every way!
That's NOT what I bought!!!!",2018-08-17,True
36bd3e4daa46,5,"I received it ahead of schedule, I really liked it!",2018-08-31,True
c6fdec160d0f,5,"Excellent product, as advertised. Fast seller on shipping.",2018-08-21,True
826990bc0af2,4,........................................................................................................................................................................................................,2018-08-28,True
41e69d7f1878,4,........................................................................................................................................................................................................,2018-08-28,True
111d0b1e69f3,3,"EVA has a very strong smell, like a solvent. But the material is of good quality.",2018-08-21,True
81e32892fb85,5,"Congratulations, I received the product before the expected date and everything was fine. Thanks!!",2018-08-28,True
39aa98469aa7,5,Delivery was made before the deadline stipulated in the purchase.,2018-08-31,True
3932e37f1f65,1,Shipping was charged and the merchandise did not reach my house. I had to pick it up at the post office.,2018-08-24,True
b5f2e8a3a546,5,Correct product delivered on time.,2018-08-21,True
ece54c93627d,5,The product was delivered in perfect condition and ahead of schedule!,2018-08-14,True
06601c3059e3,1,"In the image is the pink Revlon brush, completely different from the one I received. I bought it because of the brand and a brand I don't even know from China came with it.
I'm still waiting for an answer",2018-08-19,True
0992c6cba95a,5,Great equipment!,2018-08-21,True
b98992ea80b4,1,I didn't receive,2018-08-31,True
5ca739ddd646,5,"The product is exactly the same as ST and it was well inhaled and very good, I recommend it and I will definitely buy more without leaving home...lol",2018-08-17,True
11da471af2f5,3,"Good product, but the packaging made for shipping by post leaves something to be desired. It can improve.",2018-08-25,True
2028bf1b01ca,4,I loved the fact that I received the product even before the deadline.,2018-08-22,True
a142a106133a,4,"I bought it black, it came blue but it doesn't work, 1 came with a defect",2018-08-25,True
ed7c541aa546,5,Quality product. It arrived in perfect condition. I recommend this product!,2018-08-10,True
25e531393ced,5,All correct,2018-08-21,True
eab1309765ca,1,"So far I haven't even received the product or even the money back. I've tried several times to get the money back, but I'm faced with problems on the website when I try to fill out the form.",2018-08-23,True
688ad0169550,5,Product arrived ahead of schedule. It arrived safely,2018-08-30,True
dd9b00fa5df8,5,"I received the product, but I haven't assembled it yet. Delivery was fast.",2018-08-28,True
7148a8f67a15,4,"Great, reliable, you can buy it, it arrived very quickly",2018-08-29,True
d1a57f4402db,3,The vacuum cleaner did not arrive,2018-08-14,True
777c635c0e75,3,The vacuum cleaner did not arrive,2018-08-14,True
87cb507e0daa,4,Cute!,2018-08-11,True
597d26435e8e,3,"Fast delivery, beautiful product but one of the tables came with one leg smaller than the other. I'm waiting for the company to resolve this issue.",2018-08-24,True
b906473f6ad8,1,"I want to know what to do, because my product was not delivered.",2018-08-30,True
1f75be631e98,5,Speed ​​and efficiency,2018-08-22,True
8d72bd926837,2,"I thought the fabric was better, very thin",2018-08-24,True
15bfe701fea6,2,DID NOT MET THE DELIVERY TIME,2018-08-21,True
abc3432ff825,5,"This product is very good, I really liked it",2018-08-21,True
6ac9af102b44,1,"I had to collect it at the post office, they didn't tell me that I would have to travel to collect it, they didn't deliver it to my house.",2018-08-31,True
f251b1f9c5b0,3,I liked. I found it a little fragile.,2018-08-26,True
43f911ac50ad,4,"Only delivery is sometimes slow, when we wait for the product at our residence as confirmed at the time of purchase and then it appears that we have to pick it up at the nearest post office!! If we pay shipping, right!",2018-08-25,True
9234cd3c6bd1,5,Very satisfied,2018-08-28,True
3c0c25556095,1,I did not receive the product within the expected timeframe,2018-08-23,True
e611a297d7a9,5,"Great product, I loved it and it was delivered on time, so everything was perfect!",2018-08-28,True
ac715f2fe695,1,I received a product that was completely different from what I ordered and the NF came with a recipient for someone else.,2018-08-23,True
e59dd207c69d,1,"I bought a pair of cartridges for the Hp122 printer as originals in XL size, but I received a black cartridge that did not print and according to a printer technician, it is not original nor in XL size",2018-08-28,True
5cb3d4a74d94,5,"Received on time! I haven't had time to use the product yet, but I believe everything is fine!",2018-08-28,True
73326828aa5e,5,"There hasn't been time yet to evaluate the tea itself, but regarding purchase and delivery, everything was fine.",2018-08-14,True
58cda2faccdf,5,"Excellent product, delivered on time",2018-08-29,True
7814c273ab16,4,Product arrived well ahead of schedule. I haven't installed it yet + it's exactly as described.,2018-08-30,True
6d0d465294cd,4,Fast,2018-08-28,True
e935787651bc,1,"The product does not work, I have already requested a refund from you and have not yet received a response.",2018-08-23,True
87ea2f45559e,5,very good,2018-08-21,True
6dadaa59ab99,3,The same product as the photo did not come when purchasing!,2018-08-18,True
735b17533036,5,I just couldn't figure out if it has infrared,2018-08-18,True
494e5f4c3ccf,1,The product was not delivered.,2018-08-12,True
27080bc09a89,2,"THE PRODUCT IS 3 DAYS DELAYED, THE STORE HAS NOT REPORTED AT THIS MOMENT. I HAVE TRIED TO CONTACT YOU BUT I HAVE NOT RECEIVED ANY RESPONSE. I ALWAYS BUY HERE, AND I HAVE NEVER HAD THIS PROBLEM IN THIS CHAIN.",2018-08-29,True
f8fd8cb547c2,4,I liked the product.. despite some imperfections.. nothing else that cannot be used,2018-08-31,True
1b58ea6b563c,5,The only bad thing is that I had to look for it at the post office.,2018-08-22,True
6f0f907c9cf4,3,"So I understand that the product is Chinese but it came with several defects like scratches on the bracelet, black stains but I don't have time to keep changing them, thank you",2018-08-10,True
71540d636652,4,Very beautiful and good quality,2018-08-29,True
6c09be1fc42a,5,Great purchase! Fast delivery! Quality product!,2018-08-25,True
c927fb6e9073,5,Excellent,2018-08-21,True
6050226662d4,5,Very fast delivery,2018-08-29,True
f25bb6afe102,5,Very fast delivery,2018-08-29,True
145978af3e89,5,"Good product, according to the description",2018-08-25,True
76ce2d2f6736,5,"Very good product, easy to use and does what it promises",2018-08-14,True
8aba3ad68202,5,"The folder is exactly as expected. Although there are no photos of the inside. There is space for various drawing objects, squares, compasses, ruler, mechanical pencils, etc. I really liked. I recommend.",2018-08-19,True
7783fe1498ca,5,Speed ​​in delivery.,2018-08-16,True
afeeea627114,5,It arrived before the deadline determined by the store.,2018-08-21,True
d70c83128261,1,Negative,2018-08-29,True
a641c89dc8c1,1,Negative,2018-08-29,True
78f29023586e,5,very practical for apartment and elegant look.,2018-08-22,True
662eb743b411,1,Did not deliver the product and was not satisfied,2018-08-15,True
2202fbe16d56,5,"Product delivered without damage, and of excellent quality.",2018-08-29,True
5a0c21ad6b82,5,It arrived promptly and on time,2018-08-18,True
c1cf541d5b33,5,Very good,2018-08-30,True
c92a761aaccf,5,The product was delivered on time.,2018-08-30,True
91b08d34d0ba,5,"baratheon killed it again, delivering excellent, quality products on time.",2018-08-21,True
4608a449f450,5,PRODUCT OK AND ARRIVED IN A GREAT TIME,2018-08-18,True
ede30543a080,1,I would like to know where my hello kitty bottle is?,2018-08-29,True
bdcb0ed4ceda,1,I would like to know where my hello kitty bottle is?,2018-08-29,True
020a80cb704b,1,The hose burst before use,2018-08-29,True
78976d6eae26,5,Product delivered before the agreed deadline,2018-08-10,True
1c6771d60124,5,Everything is in order.,2018-08-31,True
1c6771d60124,5,Everything is in order.,2018-08-31,True
1c6771d60124,5,Everything is in order.,2018-08-31,True
1c6771d60124,5,Everything is in order.,2018-08-31,True
1c6771d60124,5,Everything is in order.,2018-08-31,True
1c6771d60124,5,Everything is in order.,2018-08-31,True
d04857e7b4b7,3,"I wanted a DVD player and not a recorder, it was a mistake",2018-08-11,True
8c49cb6b9f06,4,"Received on time, the items arrived separately, one on one day and another on another day, but everything works perfectly!!",2018-08-15,True
8c49cb6b9f06,4,"Received on time, the items arrived separately, one on one day and another on another day, but everything works perfectly!!",2018-08-15,True
02ed3b595447,3,"Only one unit came. However, the two described came in the nf. When will the second unit become available?",2018-08-15,True
02ed3b595447,3,"Only one unit came. However, the two described came in the nf. When will the second unit become available?",2018-08-15,True
5a9390e32c65,1,they didn't deliver the product to me,2018-08-25,True
fe9184887637,5,"Great product delivered ahead of schedule, now I just have to wait for the southern cold to pass and test it in my bathroom",2018-08-31,True
2fea0f2cec6b,5,fast delivery,2018-08-25,True
09b0d15a8cc9,1,"Delivery deadline for 22/08, but to date they have not delivered the product to me",2018-08-24,True
09b0d15a8cc9,1,"Delivery deadline for 22/08, but to date they have not delivered the product to me",2018-08-24,True
7814c273ab16,4,..,2018-08-30,True
d538285bd15e,5,All very well!,2018-08-29,True
0798196b28c0,5,Product as advertised and fast delivery.,2018-08-30,True
865cf360a281,5,"However, the product arrived with a different color, I bought a red one but it arrived green, the quality of the product is very good, but I didn't like the color, even because mine yesterday, the kitchen one, are all red.",2018-08-24,True
01d4157fd973,3,"The advertisement failed to provide information about the fabric, giving the impression that it was 100% cotton, as it was percale. In reality, it was only 80% cotton. It also didn't say how many pieces it was made of.",2018-08-25,True
01d4157fd973,3,"The advertisement failed to provide information about the fabric, giving the impression that it was 100% cotton, as it was percale. In reality, it was only 80% cotton. It also didn't say how many pieces it was made of.",2018-08-25,True
b0c89945c034,4,Ok,2018-08-17,True
b0961721fd83,5,I received everything well before the deadline..,2018-08-14,True
3362ef532487,4,Great product.,2018-08-23,True
e44f675b60b3,5,I loved,2018-08-18,True
2772d1e494d4,5,I received the order correctly in less time than expected and cheaper than the product supplier. I recommend!,2018-08-17,True
2772d1e494d4,5,I received the order correctly in less time than expected and cheaper than the product supplier. I recommend!,2018-08-17,True
16048247166e,5,"Thank you very much base store, the product is very good, I was very satisfied, as it was my first purchase with this store..",2018-08-29,True
abf923da8173,5,delivered on time great product,2018-08-25,True
89321f94e35f,1,They did not meet the delivery deadline and did not even notify us of the delay.,2018-08-12,True
6c09be1fc42a,4,I think the kit should come with a case to put the straws and brush in,2018-08-28,True
a92930c32794,2,"I bought the watch all black, with a black clasp, but it came with a silver clasp, and I bought it with the name MVTM written inside the watch, it came without the name, in the photo it has a black clasp, and with the name MVTM, it didn't come like that",2018-08-26,True
28b04f8634b7,3,"The only defect in my opinion is the material that covers the interior, which leaves the clothes full of lint if it's a black clothes, no way!! It will be full of white lint. But the product itself is good",2018-08-24,True
5b226d7c52f8,1,I bought it thinking it would be the same as the photo when it arrived completely different,2018-08-21,True
3fbc0ef74595,5,Product arrived on time. I'll test it to see if it really works.,2018-08-31,True
b4bcc9155de9,1,PRODUCT 3 DAYS DELAYED IN DELIVERY,2018-08-12,True
67217c43d81d,5,"Very calm, great, I'm very happy",2018-08-31,True
3e34352aa9c0,1,"I bought the box of simparic with 3 tablets and they delivered the box with only 1 tablet, I requested an exchange on 08/29 and I still haven't received any response.",2018-08-26,True
2b97fe4500ce,5,I want another product because it is not the voltage I need,2018-08-18,True
4713819035a9,5,Product delivered within the expected time.,2018-08-29,True
af4e303574dc,5,"My daughter is delighted, she loved the doll!",2018-08-17,True
e59dd207c69d,5,Products in perfect order and correct deadline.,2018-08-28,True
4d071a22b9cc,3,"FAST DELIVERY, RIGHT PRODUCT, HOWEVER, THE PACKAGING COULD BE IMPROVED.",2018-08-14,True
59f17be62604,3,Source came different than advertised.,2018-08-18,True
12cc2ed46e4c,5,"Great product, congratulations.",2018-08-23,True
bf2748a809c7,5,"Not all Baratheon partners are as suitable as this one; I'm bothering myself with a POLAR Water Purifier, acquired through baratheon............",2018-08-28,True
d9933dd922fa,1,I am requesting the return of the product.,2018-08-22,True
741e14d6cfe9,1,"The elephant I selected when purchasing was very light blue and arrived dark blue, 7 days after the agreed date. No label that signals that the product is original. The ears smell like fabric softener.",2018-08-23,True
03078714f1e3,5,"Delivery was delayed by just one day. Due to dispatches falling short of distribution time. One day doesn't make any difference. The ""Targaryen"" has been a partner for a long time, and I've never had any problems with the ""Lannister"".",2018-08-23,True
78258dcdffa7,5,"I loved the purchase, it arrived 15 days early!!! I highly recommend",2018-08-25,True
e9f31c92ab2b,5,excellent,2018-08-14,True
e9f31c92ab2b,5,excellent,2018-08-14,True
e7ce29342574,5,"I really liked it, they delivered quickly, even before the agreed date, very good....",2018-08-17,True
8df319d9f487,5,excellent,2018-08-14,True
c4444723412f,5,I'm grateful for the speed,2018-08-15,True
a131898c2e4b,5,"I really liked it!! It was delivered ahead of schedule, congratulations to the team.",2018-08-28,True
d017a2151d54,5,"It arrived as shown in the description and photos, and was delivered ahead of schedule.",2018-08-10,True
801f748b352e,5,Use 10,2018-08-24,True
37f4d0bf85fb,4,I loved the speed of delivery,2018-08-31,True
43cc8e4d981b,5,"I was surprised by the speed of delivery, my product arrived well ahead of schedule, congratulations",2018-08-31,True
e9cf370eb883,5,"I recommend, super fast delivery",2018-08-16,True
c7208c176705,1,I contacted the seller on the 16th for the last time and they said it was a problem with the mail. Until today nothing.,2018-08-16,True
67b6c7a48b3f,4,"I purchased an Eastgate brand headset. But what arrived was an identical headphone by the brand B-Max ?extra bass?... This left me with doubts about the veracity, suitability and quality of the product.",2018-08-30,True
d1c427060a0f,5,store would be competent wonderful product delivery on time everything ok my favorite store congratulations,2018-08-15,True
fa304c5424fd,1,"I bought a queen sheet but the pillowcases don't fit a 70 x 50 pillow. They are too small and narrow!!! Baratheon, which always offered quality products, left something to be desired!!!",2018-08-21,True
7b0f65d848af,5,"excellent quality cable, arrived on time.",2018-08-14,True
2772d1e494d4,5,"First time I bought from Lannister online, and now I will exchange the ML for Lannister.com",2018-08-18,True
96cfc21d191d,5,"The product came very different from the photo in terms of color, very dull.",2018-08-16,True
9800689d93f5,3,"Product delivered before the scheduled date. I really liked! Very light and thin fabric, it's just voile.",2018-08-31,True
cebff45f1d15,5,"great product, reliable dealer. recommend",2018-08-16,True
1613b819ab5d,5,The product arrived much earlier than expected and met all expectations.,2018-08-28,True
458ae769e391,5,"I received my product before the delivery date, everything was perfect, working just as I saw in the drawing. I highly recommend...",2018-08-22,True
19c91ef95d50,4,I'll see if the product is what they promise,2018-08-29,True
c50ca07e9e4d,5,I received the product under the agreed conditions and deadline. I recommend this supplier.,2018-08-28,True
0de92952548b,4,"I really liked the product, it arrived ahead of schedule.",2018-08-28,True
d9ef88629289,5,I recommend,2018-08-25,True
2ff995aead9c,5,"I loved the product!
Fast delivery!",2018-08-29,True
6a3de1215846,2,"I bought an expensive product, which arrived defective. The clock in question did not close the beam. I had to take it to be fixed. I don't recommend Lannister Online anymore.",2018-08-23,True
69d4040bce5f,5,Excellent product,2018-08-22,True
69d4040bce5f,5,Excellent product,2018-08-22,True
69d4040bce5f,5,Excellent product,2018-08-22,True
7f72a8900b3d,5,surprising.,2018-08-15,True
af2d506fb01b,4,The only detail is that the label that should mark the middle of the fabric is in the wrong place. But the product meets expectations,2018-08-14,True
103704a4243e,5,"Great product, exceeded my expectations.",2018-08-24,True
adf591c625cb,1,"Everything is correct, except the product is of poor quality.",2018-08-16,True
4744ba40fb4b,5,Very fast delivery!!!,2018-08-14,True
9e2ee57a77fe,5,"Everything was fine, it arrived ahead of schedule, perfect, I will definitely buy again",2018-08-29,True
53e364927f09,5,"Everything was fine, it arrived ahead of schedule, perfect, I will definitely buy again",2018-08-29,True
dfdd4a0d706e,5,Product arrived much earlier than expected. stipulated by delivery.,2018-08-24,True
753e430b6eed,5,"The product arrived well ahead of schedule, well packed, no problems! I recommend",2018-08-22,True
e42b2970798f,5,recommend,2018-08-24,True
5d7c23067ed3,4,It arrived right.,2018-08-28,True
9b31e696365e,5,I was very satisfied.,2018-08-22,True
079b4f19f170,5,The whole procedure excellent,2018-08-21,True
810e2944bca9,5,"I loved the pendant! I haven't installed it yet, but it will look wonderful in my living room! =)",2018-08-22,True
cce794ab6b84,5,SATISFIED WITH THE PRODUCT,2018-08-28,True
dc52f0f5d3ec,3,"I just didn't like the quality of the product, it looked better in the photo",2018-08-25,True
027cdd14a677,4,"Good quality product and arrived faster than expected, I highly recommend it.",2018-08-25,True
